tsne_x,tsne_y,label_mood,player_id
13.282098,-37.251003,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
52.94267,18.594538,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
11.661685,-45.981995,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
11.915712,-46.40102,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
25.48803,-56.94343,1,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
8.946592,-45.156746,1,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
22.771051,20.18283,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
20.91981,21.859552,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
0.734914,29.410437,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-9.716479,7.430587,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-29.924913,-20.68609,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-42.21615,2.9924011,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-31.257952,-20.594662,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-9.091668,-1.86699,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-13.387164,-0.7288175,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-4.196786,-19.058533,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-3.9734547,-18.915508,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
56.960278,23.81957,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
8.80715,-24.680822,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
23.247442,-34.00265,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
27.235365,-55.913,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
60.32223,5.408594,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
65.63155,-12.216596,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
21.654848,-41.669064,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
13.2705345,-38.146988,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
17.426716,-25.725752,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
15.050012,-39.007854,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
12.78209,-22.670094,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
20.03525,0.35194176,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
11.52978,12.362993,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-24.384281,45.281532,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-17.25875,53.36182,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-12.522178,53.990856,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-37.98488,11.77886,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-5.4941335,48.24961,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-5.3160586,48.31949,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
23.209066,-54.037876,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
15.303264,-49.13643,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
20.46475,-31.110863,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
20.44428,-26.385344,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
22.27222,2.2054727,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
22.487772,17.712122,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-10.400063,-4.196794,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-7.422524,26.227879,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-9.514904,5.2101912,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-26.194214,-28.64781,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-28.861935,-22.177036,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-40.512024,-9.876142,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-41.309566,4.5079546,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-42.2222,3.1717925,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-27.664183,-23.185635,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-3.4524949,-17.278698,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-8.8129,-8.714729,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-12.945153,-33.655674,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
9.016765,-30.478737,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
14.501073,-47.229343,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
28.444714,53.8117,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
28.473051,53.8657,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
28.406551,53.969234,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
27.06579,-54.672295,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-31.605404,-16.791162,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-39.137398,9.464202,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-14.896278,54.358334,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-21.460833,52.73476,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-24.835133,46.807266,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-21.98201,52.02414,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-24.63775,-34.889057,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-2.6500235,-6.889607,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
6.995226,26.952038,1,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
18.043499,24.567286,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
35.71961,6.388949,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-1.906297,-7.233461,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-12.467074,-36.39423,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-27.429382,-28.167578,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-19.935406,-31.66244,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-18.437275,-33.354465,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-11.369847,0.8444828,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-6.488851,26.59794,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-8.473234,10.505464,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-8.768616,11.440679,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-43.608757,-22.142462,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-8.620213,11.168522,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-21.954288,-24.973019,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-43.213623,-20.799858,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
66.15516,-11.218728,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
38.040077,-10.396734,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
38.20703,-9.210239,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
22.853418,-52.802563,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
3.2731495,25.728296,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
24.710266,29.435856,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
24.609425,29.468416,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-48.857143,-19.23072,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-40.19003,1.9602525,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-36.67998,6.4048886,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-8.368384,52.006546,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-8.536148,52.350346,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-37.96914,7.3537574,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-40.993786,3.389158,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
