tsne_x,tsne_y,label_mood,player_id
30.088968,39.94537,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
29.554905,39.951725,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
29.5319,39.839428,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
29.079466,39.20181,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
28.718685,38.313137,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
30.807972,-2.0676503,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
32.194233,-11.617886,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
36.676525,-16.040888,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
36.858677,-14.361963,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
30.523027,-5.3896527,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
22.137932,7.5354896,1,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
22.060926,7.806007,1,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-30.043879,-46.125366,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-4.3551416,-47.1363,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
65.71994,-1.7136847,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-8.314445,-47.83335,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-8.43851,-47.76895,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-8.708907,-47.546574,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
62.872604,-1.2785501,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
55.79531,-7.3539467,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
3.752416,-31.103613,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
3.6023924,-31.243845,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-25.989994,-5.5687475,1,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-51.459198,5.4407797,1,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-12.701129,-1.302684,0,06F9F8CE-9696-23CA-25B5-000AA4A793BA
31.140762,48.880676,0,06F9F8CE-9696-23CA-25B5-000AA4A793BA
-12.066412,48.35302,1,06F9F8CE-9696-23CA-25B5-000AA4A793BA
-12.125851,48.295406,2,06F9F8CE-9696-23CA-25B5-000AA4A793BA
-12.572561,47.984158,2,06F9F8CE-9696-23CA-25B5-000AA4A793BA
-12.669183,47.620556,2,06F9F8CE-9696-23CA-25B5-000AA4A793BA
-12.793787,46.881527,2,06F9F8CE-9696-23CA-25B5-000AA4A793BA
22.888515,-5.762734,2,06F9F8CE-9696-23CA-25B5-000AA4A793BA
58.078064,-11.660035,0,06F9F8CE-9696-23CA-25B5-000AA4A793BA
44.492943,-33.83959,0,06F9F8CE-9696-23CA-25B5-000AA4A793BA
56.175125,-37.810402,0,06F9F8CE-9696-23CA-25B5-000AA4A793BA
-3.0020952,-10.358502,0,06F9F8CE-9696-23CA-25B5-000AA4A793BA
