tsne_x,tsne_y,label_mood,player_id
-44.245228,-31.036236,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-44.264984,-31.043009,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-43.748703,25.717005,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-43.433308,26.11638,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-43.032066,26.440735,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-42.900875,27.503824,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-42.670643,27.60291,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-18.281237,46.816116,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-17.052294,46.216072,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-16.511448,45.79021,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-16.335495,45.669186,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-15.703925,45.41079,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-19.720263,-42.40616,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-19.467056,-43.306698,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-19.21705,-43.77414,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-63.409203,-16.431576,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-63.53866,-17.263376,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-63.49661,-17.468925,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-69.803696,-7.6671476,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-70.105064,-7.7538314,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-70.76548,-8.020911,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-6.615785,23.112675,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-6.1813445,23.395199,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-5.578816,23.79563,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-46.555073,40.348755,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-46.31601,39.636803,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-46.039394,38.66797,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-45.892868,38.22865,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-45.44542,37.307137,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-45.222893,36.826588,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-31.959223,29.131443,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-31.555206,28.779028,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-31.17164,28.47626,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-30.652073,28.150772,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-23.448671,-33.001484,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-23.496212,-32.968906,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-32.258198,-7.505592,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
-30.33796,-7.5761456,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
-29.379004,-8.594615,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
-28.836676,-8.815101,2,09FCECC4-F94E-ED69-5E9B-3223B590A149
-28.374365,-9.778443,2,09FCECC4-F94E-ED69-5E9B-3223B590A149
-28.074787,-10.54307,2,09FCECC4-F94E-ED69-5E9B-3223B590A149
18.167435,-48.880936,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
18.025278,-49.48884,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
18.277048,-49.29698,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
19.117472,-48.68259,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
75.22388,-15.4337435,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
75.20474,-15.438334,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
-33.073704,1.4270651,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-33.197887,1.7636887,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-33.54814,2.6525893,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-33.848232,3.2111278,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-47.384567,30.583536,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-47.182365,30.350117,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
55.311253,-0.5247448,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
55.558445,-1.084824,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
55.580097,-1.1886106,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
55.843872,-2.2114637,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
56.012478,-3.4314966,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
56.060905,-3.9254766,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
6.6203957,13.190549,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
6.615046,13.175527,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
55.797756,-24.267517,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
56.168396,-24.992794,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
56.370537,-25.509546,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
55.89702,-27.525549,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
56.25203,-27.258549,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
56.870842,-26.908533,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-5.7869196,-6.3446293,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-5.514453,-6.595187,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-4.8232994,-7.190597,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-4.2245116,-7.681423,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-27.208382,0.3676178,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-27.364492,-0.2579168,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-27.445816,-0.7988421,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-11.534908,-20.28469,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-11.073834,-20.252733,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-10.21195,-20.293074,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-43.248085,-9.75775,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-42.70722,-10.732423,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-42.265263,-11.092026,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-41.6009,-11.075725,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
0.87250704,-24.689507,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
0.8729143,-24.70052,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-45.946434,-6.563793,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-46.581337,-6.134439,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-46.771877,-6.071431,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-48.41841,-5.699467,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-16.804184,11.563244,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-16.10158,11.99482,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-15.907633,12.087376,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-16.159996,13.940651,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-16.627113,14.795386,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-17.217417,15.576025,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-17.570797,16.098259,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-17.999899,16.708433,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-20.219639,-26.265394,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-20.255209,-26.252611,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
