player_id,entropy
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.6540034944585507
06F9F8CE-9696-23CA-25B5-000AA4A793BA,0.872560036829321
09FCECC4-F94E-ED69-5E9B-3223B590A149,0.7968120532386218
0A221ADF-C99E-307E-7B65-92EF9DABA6C4,0.6306304968343832
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.6955753663958874
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8701731523771722
0D759376-3F10-1BEB-7205-E91B8BF17984,0.924827219077761
0F3B2D98-51FE-5265-3746-A0763DE31C98,0.8955755732117783
14027B3A-0AD6-CBA3-A600-42B3C0A4D933,0.661720478134375
165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.5679912755037615
172A62AD-9B69-33E2-1551-9526879D80AC,0.8873019352046093
1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.7409674603205829
1FA97947-2FB7-D626-8CD3-2426BEEE97D1,0.9923678989041399
243FE25F-E451-21F6-7EFA-F9DACC7D31CA,0.43889628959127797
2656C6B4-988A-A958-5107-5422027AEE1D,0.6269009063293179
27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.5448268759746039
2C636222-CB43-AB6F-444A-7278047991C7,0.7390207407532092
35FEE4B0-EF25-110F-8D86-5410FA57646B,0.7145311516931673
37249306-1597-DC6D-3544-6FEDBBF8B848,0.846972533451015
3C54E0F5-9C12-3137-9EC1-39645770F53A,0.7193199942428679
3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.5210378414086092
4690C2DC-C0B5-6C1B-880A-D31C46C8A565,0.6269009063293179
46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1,0.6132269700334415
47494449-E68E-E554-8BB1-ECEEE432E269,0.6670440080303397
48847236-6E23-6E61-57CD-780C68FAA2C2,0.7767551108350714
48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.9250981286190835
4B423110-8A54-A87F-39BB-D68BF033C7FC,0.6508768998569296
4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.9835064020637079
4BFAECAC-0CC2-F9AC-17BB-7343BE737D81,0.509711651483407
4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,0.9502583628517305
5270C847-54C3-180E-9737-1D87A639C450,0.43997316797405905
5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.9882184242552385
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,0.9718133073508223
5CD23052-9069-615B-22B2-CB8E9A2413C9,0.6312200618095043
5E491E0A-C580-29BE-4329-ED7BFF843D0D,0.6691247867810425
5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.18411682072358737
623D68EC-1C36-4E39-4317-BE7B59F593D2,0.6282340759682774
