tsne_x,tsne_y,label_mood,player_id
43.784138,-6.843577,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
22.487858,48.49359,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
20.738333,49.295464,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
34.950047,32.8688,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
35.578007,32.59367,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-21.783213,46.99786,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-22.857998,46.706264,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-28.086573,39.461933,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-39.22318,-0.24739902,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-40.564167,-3.6624482,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-40.593384,-3.6505156,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-40.986298,-4.3364177,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-10.645036,55.61923,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-11.764943,55.910824,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-11.372208,56.072502,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-9.240631,55.637142,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
11.423204,50.87849,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
21.478157,50.698296,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
33.214375,37.523224,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
32.220425,37.843548,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
31.775354,38.057106,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-4.5455136,40.17751,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-32.94825,-49.063046,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-32.950302,-49.04737,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
38.279095,-4.4216504,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
36.84149,-3.4493945,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
36.803608,-3.3936963,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-9.432385,-7.9565315,2,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-10.862907,45.590355,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-3.4548638,49.231773,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
1.2408297,-15.247332,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
7.1746006,-14.396628,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-21.775581,-13.949956,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
30.577492,9.545824,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
29.392962,11.635114,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
33.493248,3.9054155,0,018B0D8D-B5EC-09D6-90ED-550058EBFEAF
-2.2419589,46.511276,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
-19.68846,44.835632,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
-19.999363,44.783115,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
-20.022661,44.81845,2,09FCECC4-F94E-ED69-5E9B-3223B590A149
-23.051033,46.2902,2,09FCECC4-F94E-ED69-5E9B-3223B590A149
5.3618207,59.982773,2,09FCECC4-F94E-ED69-5E9B-3223B590A149
-37.731346,-50.69442,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
-37.56961,-50.225925,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
-37.569588,-50.08644,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
-37.490913,-49.83756,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
-1.7952316,-13.095404,1,09FCECC4-F94E-ED69-5E9B-3223B590A149
-50.897243,10.361974,0,09FCECC4-F94E-ED69-5E9B-3223B590A149
38.543537,32.26654,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
40.264847,34.05275,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-25.960903,46.8085,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-27.925156,46.843327,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-27.876896,46.937374,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-28.52203,46.715706,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
18.702938,15.475897,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
9.045181,15.415878,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
9.067848,15.423402,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-27.173428,13.12358,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-51.467236,6.708009,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-51.474113,6.629663,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
41.20926,-16.933508,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
36.84519,-16.990955,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
36.079662,-16.894728,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
5.7775817,-14.571457,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
4.9136863,-14.107148,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
29.677118,-0.73012996,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
35.314743,-5.688411,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-1.2245874,-11.784739,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-8.000634,8.5908,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-8.194616,8.770784,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-19.39126,8.429671,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
9.583542,-16.560808,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
28.588867,-23.2482,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
25.5113,-23.69098,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
1.9926734,-30.159845,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-50.376015,-17.66503,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-40.448227,0.48057002,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-25.037329,19.2566,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
-7.8364553,17.919998,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
53.42835,-27.999243,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
54.003082,-24.725243,2,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
53.151604,-24.554605,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
24.589468,-7.0130987,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
24.610165,-7.001519,0,0A221ADF-C99E-307E-7B65-92EF9DABA6C4
13.442189,50.87771,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
13.738301,50.91212,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
28.755632,42.24144,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
31.022177,40.70352,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-13.370788,-9.10858,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-12.957887,-9.018451,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-14.820643,-9.186858,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-14.3183,-9.114483,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-5.5971518,-21.245,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
10.825532,16.144426,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
10.719467,16.411196,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-7.309589,0.119764596,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
45.699883,-18.753397,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
45.582558,-18.769588,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
33.868332,-21.769457,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-24.778065,-9.0547695,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-24.777086,-9.04549,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
37.593822,-25.295391,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
55.82551,-23.05959,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
55.884155,-22.857397,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
57.444614,-23.816654,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-1.95872,-18.027308,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-3.1324995,-16.570099,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-16.584688,-18.504177,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-16.381876,-18.573433,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-1.5330442,-34.57097,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
-4.037447,-30.777662,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
6.907502,-31.479338,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
37.550236,-27.78598,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
37.50832,-27.721321,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
8.546989,-18.747652,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
8.344475,-18.90656,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
17.838062,-3.3385923,2,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
26.937477,-18.661142,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
4.86742,-27.263552,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
5.9276032,-33.405975,0,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308
50.16013,-7.632037,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
48.64058,-8.0644245,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
48.486233,-8.228556,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-3.7823853,47.330246,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-7.132022,46.194416,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-7.3374815,44.44458,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-9.404025,46.12811,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-3.9343805,40.76482,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
40.655228,3.4478247,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
42.575108,-3.8144507,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
42.60708,-3.7202926,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
42.0352,-3.8013678,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-40.385174,-6.7542777,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-40.29811,-7.2140737,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-40.097168,-7.1504083,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-39.347553,-6.2898393,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-7.5643635,50.327354,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-50.453262,8.380192,2,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-9.28856,9.228879,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
9.981747,-20.37827,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
11.725345,-10.273524,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
11.743783,-9.872676,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
24.375767,-16.627153,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-49.275906,6.9380193,0,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-44.860546,-12.602999,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
-45.081837,-5.165711,1,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D
25.704342,45.89648,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
30.647793,40.274815,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
30.484257,40.38231,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
43.32619,5.357162,1,0B5863F1-A482-C95D-EA42-9183B5BDFA12
43.551834,4.9501038,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
43.899338,4.8269205,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
31.434422,37.448395,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
31.150585,37.365715,0,0B5863F1-A482-C95D-EA42-9183B5BDFA12
32.074505,36.44423,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
32.568382,35.437466,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
32.917336,35.60762,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
33.665806,35.079845,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-23.261602,43.621708,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
-23.191069,43.611015,2,0B5863F1-A482-C95D-EA42-9183B5BDFA12
